name;url;visited;hasManagementPlan;email
APA da Baleia Franca;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/apa-da-baleia-franca/apa-da-baleia-franca;TRUE;FALSE;
APA de Cananéia-Iguape-Peruíbe;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/apa-de-cananeia-iguape-pernube/apa-de-cananeia-iguape-pernube;TRUE;TRUE;
APA de Guapi-Mirim;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/apa-de-guapa-mirim/apa-de-guapi-Mirim;TRUE;TRUE;
APA de Piaçabuçú;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/apa-de-piacabucu/apa-de-piacabucu;TRUE;TRUE;
Arie Ilha do Ameixal;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/arie-Ilha-do-ameixal/arie-ilha-do-ameixal;TRUE;TRUE;
Arie Manguezais da Foz do Rio Mamanguape;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/arie-manguezais-da-foz-do-rio-mamanguape/arie-manguezais-da-foz-do-rio-mamanguape;TRUE;TRUE;
Esec de Carijós;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/esec-de-carijos/esec-de-carijos;TRUE;TRUE;
Parna dos Lençois Maranhenses;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/parna-dos-lencois-maranhenses/parna-dos-lencois-maranhenses;TRUE;FALSE;
PARNA Marinho das Ilhas dos Currais;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/parna-marinho-das-ilhas-dos-currais/parna-marinho-das-ilhas-dos-currais;TRUE;TRUE;
Parna Marinho de Fernando de Noronha;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/parna-marinho-de-fernando-de-noronha/parna-marinho-de-fernando-de-noronha;TRUE;TRUE;
Parna Marinho dos Abrolhos;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/parna-marinho-dos-abrolhos/parna-marinho-dos-abrolhos;TRUE;TRUE;parnamabrolhos@icmbio.gov.br
Rebio de Comboios;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/rebio-de-comboios/rebio-de-comboios;TRUE;TRUE;
Rebio de Santa Isabel;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/rebio-de-santa-isabel/rebio-de-santa-isabel;TRUE;TRUE;rebio.santaisabel@icmbio.gov.br
Rebio Marinha do Arvoredo;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/rebio-marinha-do-arvoredo/rebio-marinha-do-arvoredo;TRUE;TRUE;
Resex Acaú-Goiana;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-acau-goiana/resex-acau-goiana;TRUE;TRUE;
Resex Arapiranga-Tromaí;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-arapiranga-tromai/resex-arapiranga-tromai;TRUE;FALSE;
Resex da Baía do Tubarão;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-da-baia-do-tubarao/resex-da-baia-do-tubarao;TRUE;FALSE;
Resex de Canavieiras;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-de-canavieiras/resex-de-Canavieiras;TRUE;TRUE;
Resex Maracanã;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-maracana/resex-maracana;TRUE;FALSE;ngi.salgadoparaense@icmbio.gov.br
Resex Marinha Corumbau;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-marinha-corumbau/resex-marinha-corumbau;TRUE;TRUE;resexcorumbau.ba@icmbio.gov.br
Resex Marinha de Soure;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-marinha-de-soure/resex-marinha-de-soure;TRUE;TRUE;
Resex Marinha do Delta do Parnaíba;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-marinha-do-delta-do-parnaiba/resex-marinha-do-delta-do-parnaiba;TRUE;FALSE;
APA da Região Serrana de Petrópolis;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/apa-da-regiao-serrana-de-petropolis/apa-da-regiao-serrana-de-petropolis;TRUE;TRUE;
APA da Serra da Mantiqueira;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/apa-da-serra-da-mantiqueira/apa-da-serra-da-mantiqueira;TRUE;TRUE;
Arie Floresta da Cicuta;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/arie-floresta-da-cicuta/arie-floresta-da-cicuta;TRUE;TRUE;arie.cicuta@icmbio.gov.br
Arie Mata de Santa Genebra;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/arie-mata-de-santa-genebra/arie-mata-de-santa-genebra;TRUE;TRUE;
Arie Matão de Cosmópolis;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/arie-matao-de-cosmopolis/arie-matao-de-cosmopolis;TRUE;FALSE;
Arie Serra da Abelha;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/arie-serra-da-abelha/arie-serra-da-abelha;TRUE;TRUE;arieserradaabelha@icmbio.gov.br
Esec de Aracuri-Esmeralda;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/esec-de-aracuri-esmeralda/esec-de-aracuri-esmeralda;TRUE;TRUE;
Flona da Restinga de Cabedelo;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/flona-da-restinga-de-cabedelo/flona-da-restinga-de-cabedelo;TRUE;TRUE;
Parna de Boa Nova;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/parna-de-boa-nova/parna-de-boa-nova;TRUE;FALSE;
Parna de Caparaó;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/parna-de-caparao/parna-de-caparao;TRUE;TRUE;
Parna de Saint-Hilaire-Lange;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/parna-de-saint-hilaire-lange/parna-de-saint-hilaire-lange;TRUE;FALSE;
Parna de São Joaquim;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/parna-de-sao-joaquim/parna-de-sao-joaquim;TRUE;TRUE;
Parna do Pau Brasil;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/parna-do-pau-brasil/parna-do-pau-brasil;TRUE;TRUE;
Rebio das Araucárias;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rebio-das-araucarias/rebio-das-araucarias;TRUE;FALSE;
RPPN Bom Retiro;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-bom-retiro/rppn-bom-retiro;TRUE;TRUE;
RPPN Corredeiras do Rio Itajaí;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-corredeiras-do-rio-itajai/rppn-corredeiras-do-rio-itajai;TRUE;TRUE;
RPPN Dona Benta e Seu Caboclo;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-dona-benta-e-seu-caboclo/rppn-dona-benta-e-seu-caboclo;TRUE;TRUE;
RPPN Dunas Douradas;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-dunas-douradas/rppn-dunas-douradas;TRUE;FALSE;
RPPN Emilio Einsfeld Filho;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-emilio-einsfeld-filho/rppn-emilio-einsfeld-filho;TRUE;TRUE;
RPPN Estação Veracel/Veracruz;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-estacao-veracel-veracruz/rppn-estacao-veracel-veracruz;TRUE;TRUE;
RPPN Fazenda Barra Mansa;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-fazenda-barra-mansa/rppn-fazenda-barra-mansa;TRUE;TRUE;
RPPN Fazenda Gana;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-fazenda-gana/rppn-fazenda-gana;TRUE;TRUE;
Revis da Ararinha Azul;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/revis-ararinha-azul/revis-da-ararinha-azul;TRUE;FALSE;
Flona do Itacaiunas;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-do-itacaiunas/flona-do-itacaiunas;TRUE;FALSE;
Informações Sobre Visitação - Flona de Carajás;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-de-carajas/informacoes-sobre-visitacao-flona-de-carajas/informacoes-sobre-visitacao-flona-de-carajas;TRUE;FALSE;
Informações Sobre Visitação - Parna da Amazônia;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-da-amazonia/informacoes-sobre-visitacao-parna-da-amazonia/informacoes-sobre-visitacao-parna-da-amazonia;TRUE;FALSE;
Flona de Itaituba 2;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-de-itaituba-2/flona-de-itaituba-2;TRUE;TRUE;
Flona de Urupadi;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-do-urupadi/flona-do-urupadi;TRUE;FALSE;
Parque Nacional do Viruá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-do-virua/informacoes-sobre-visitacao-2013-parna-do-virua/informacoes-sobre-visitacao-2013-parna-do-virua;TRUE;FALSE;ngi.roraima.usopublico@icmbio.gov.br
Rebio de Augusto Ruschi;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rebio-de-augusto-ruschi/rebio-de-augusto-ruschi;TRUE;TRUE;
Rebio do Rio Trombetas;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/rebio-do-rio-trombetas/rebio-do-rio-trombetas;TRUE;FALSE;
Parna do Alto Cariri;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/parna-do-alto-cariri/parna-do-alto-cariri;TRUE;FALSE;
APA Anhatomirim;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-do-baixo-jurua/resex-do-baixo-jurua;TRUE;TRUE;
Resex Marinha Cuinarana;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-marinha-guinarana/resex-marinha-guinarana;TRUE;TRUE;ngi.salgadoparaense@icmbio.gov.br
Flona Mapiá-Inauini;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-mapia-inauini/flona-mapia-inauini;TRUE;TRUE;
Resex Araí-Peroba;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-arai-peroba/resex-arai-peroba;TRUE;TRUE;
Resex de Gurupá-Melgaço;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-da-gurupa-melgaco/resex-da-gurupa-melgaco;TRUE;FALSE;
Resex Chico Mendes;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-chico-mendes/resex-chico-mendes;TRUE;TRUE;
Resex Riozinho do Anfrísio;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-riozinho-do-afonso/resex-riozinho-do-afonso;TRUE;TRUE;
Rebio do Manicoré;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/rebio-do-manicore/rebio-do-manicore;TRUE;FALSE;
Resex Mãe Grande de Curuçá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-mae-grande-de-curuca/resex-mae-grande-de-curuca;TRUE;TRUE;ngi.salgadoparaense@icmbio.gov.br
RESEX Marinha Mocapajuba;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-marinha-mocapajuba/resex-marinha-mocapajuba;TRUE;TRUE;
Resex Extrativista de Ciriáco;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-extrativista-de-ciriaco/resex-extrativista-de-ciriaco;TRUE;TRUE;
Parna Serra de Itabaiana;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/parna-serra-de-itabaiana/parna-serra-de-itabaiana;TRUE;TRUE;
Parna do Cabo Orange;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/parna-do-cabo-orange/parna-do-cabo-orange;TRUE;TRUE;
Resex Marinha do Arraial do Cabo;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-marinha-do-arraial-do-cabo/resex-marinha-do-arraial-do-cabo;TRUE;TRUE;
RPPN Caburé;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-cabure/rppn-cabure;TRUE;TRUE;
Parna do Descobrimento;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/parna-do-descobrimento/parna-do-descobrimento;TRUE;TRUE;
RPPN Fazenda do Tanguá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-fazenda-do-tangua/rppn-fazenda-do-tangua;TRUE;TRUE;
Parna de Ilha Grande;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/parna-de-ilha-grande/parna-de-ilha-grande;TRUE;TRUE;
Informações Sobre Visitação – Parna do Jaú;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-do-jau/informacoes-sobre-visitacao-2013-parna-do-jau/informacoes-sobre-visitacao-2013-parna-do-jau;TRUE;FALSE;parnajau@icmbio.gov.br
